region_id,medicine_id,month,sales_volume,reported_abuse_cases
2001,1086,2,826,4
2001,1086,3,1631,6
2001,1086,4,1909,4
2001,1086,5,1678,5
2001,1086,6,1000,5
2001,1086,7,1423,4
2001,1086,8,1554,5
2001,1086,9,591,6
2001,1086,10,398,4
2001,1086,11,1122,5
2001,1086,12,231,6
2001,1086,13,1120,6
2001,1086,14,334,4
2001,1086,15,1423,5
2001,1086,16,402,4
2001,1086,17,610,4
2001,1086,18,690,5
2001,1086,19,1801,6
2001,1086,20,1642,5
2001,1086,21,575,3
2001,1086,22,276,4
2001,1086,23,1870,4
2001,1086,24,135,5
2001,1087,1,1944,28
2001,1087,2,1440,28
2001,1087,3,1805,19
2001,1087,4,1474,26
2001,1087,5,662,26
2001,1087,6,191,16
2001,1087,7,1195,38
2001,1087,8,1031,21
2001,1087,9,642,28
2001,1087,10,1507,28
2001,1087,11,708,23
2001,1087,12,1549,28
2001,1087,13,904,21
2001,1087,14,1074,27
2001,1087,15,1170,29
2001,1087,16,960,24
2001,1087,17,1926,18
2001,1087,18,868,19
2001,1087,19,1028,19
2001,1087,20,1460,24
2001,1087,21,1955,32
2001,1087,22,1060,20
2001,1087,23,231,28
2001,1087,24,909,25
2001,1088,1,723,37
2001,1088,2,318,34
2001,1088,3,804,27
2001,1088,4,1055,15
2001,1088,5,699,26
2001,1088,6,1990,24
2001,1088,7,1684,21
2001,1088,8,353,29
2001,1088,9,882,29
2001,1088,10,1326,28
2001,1088,11,744,25
2001,1088,12,1661,27
2001,1088,13,1884,28
2001,1088,14,1915,30
2001,1088,15,1373,30
2001,1088,16,558,29
2001,1088,17,1277,19
2001,1088,18,544,30
2001,1088,19,1224,18
2001,1088,20,698,20
2001,1088,21,1623,25
2001,1088,22,1347,28
2001,1088,23,1598,30
2001,1088,24,892,26
2001,1089,1,629,30
2001,1089,2,1442,28
2001,1089,3,973,28
2001,1089,4,320,26
2001,1089,5,508,26
2001,1089,6,425,27
2001,1089,7,1597,24
2001,1089,8,1395,21
2001,1089,9,806,25
2001,1089,10,1927,30
2001,1089,11,1075,25
2001,1089,12,524,23
2001,1089,13,1617,20
2001,1089,14,326,32
2001,1089,15,510,27
2001,1089,16,1856,25
2001,1089,17,392,25
2001,1089,18,53,29
2001,1089,19,1146,27
2001,1089,20,1112,22
2001,1089,21,1419,19
2001,1089,22,884,28
2001,1089,23,85,22
2001,1089,24,168,29
2001,1090,1,282,26
2001,1090,2,1117,33
2001,1090,3,922,26
2001,1090,4,1680,26
2001,1090,5,298,19
2001,1090,6,975,31
2001,1090,7,1944,24
2001,1090,8,1226,20
2001,1090,9,1817,27
2001,1090,10,1872,26
2001,1090,11,1898,26
2001,1090,12,876,14
2001,1090,13,1626,16
2001,1090,14,533,19
2001,1090,15,1804,24
2001,1090,16,558,30
2001,1090,17,137,12
2001,1090,18,1296,21
2001,1090,19,1704,32
2001,1090,20,1762,25
2001,1090,21,820,27
2001,1090,22,873,22
2001,1090,23,1709,24
2001,1090,24,468,25
2001,1091,1,128,4
2001,1091,2,1904,5
2001,1091,3,828,5
2001,1091,4,1452,6
2001,1091,5,1484,6
2001,1091,6,1931,4
2001,1091,7,484,5
2001,1091,8,359,4
2001,1091,9,1241,5
2001,1091,10,937,4
2001,1091,11,556,3
2001,1091,12,742,3
2001,1091,13,193,5
2001,1091,14,352,5
2001,1091,15,685,6
2001,1091,16,261,5
2001,1091,17,1804,5
2001,1091,18,1001,3
2001,1091,19,805,5
2001,1091,20,469,3
2001,1091,21,462,4
2001,1091,22,1389,4
2001,1091,23,1768,5
2001,1091,24,1814,4
2001,1092,1,877,28
2001,1092,2,671,27
2001,1092,3,1132,25
2001,1092,4,1541,24
2001,1092,5,117,25
2001,1092,6,339,28
2001,1092,7,1168,25
2001,1092,8,1582,27
2001,1092,9,1886,21
2001,1092,10,831,20
2001,1092,11,1809,19
2001,1092,12,901,25
2001,1092,13,779,20
2001,1092,14,1871,22
2001,1092,15,295,29
2001,1092,16,1413,28
2001,1092,17,180,23
2001,1092,18,662,16
2001,1092,19,855,23
2001,1092,20,656,21
2001,1092,21,1619,25
2001,1092,22,334,21
2001,1092,23,1078,35
2001,1092,24,1867,24
2001,1093,1,756,5
2001,1093,2,487,6
2001,1093,3,1410,5
2001,1093,4,1856,5
2001,1093,5,1698,7
2001,1093,6,321,5
2001,1093,7,1589,4
2001,1093,8,1161,3
2001,1093,9,1182,4
2001,1093,10,417,3
2001,1093,11,312,4
2001,1093,12,1187,7
2001,1093,13,1016,5
2001,1093,14,1650,2
2001,1093,15,1145,4
2001,1093,16,177,5
2001,1093,17,88,4
2001,1093,18,201,3
2001,1093,19,833,4
2001,1093,20,1061,4
2001,1093,21,872,5
2001,1093,22,610,3
2001,1093,23,375,4
2001,1093,24,557,5
2001,1094,1,1020,6
2001,1094,2,1666,3
2001,1094,3,1279,3
2001,1094,4,325,5
2001,1094,5,1469,5
2001,1094,6,1772,5
2001,1094,7,1853,5
2001,1094,8,1014,5
2001,1094,9,365,4
2001,1094,10,425,5
2001,1094,11,628,3
2001,1094,12,1141,3
2001,1094,13,506,4
2001,1094,14,717,5
2001,1094,15,1313,6
2001,1094,16,1560,6
2001,1094,17,1715,3
2001,1094,18,326,4
2001,1094,19,1103,6
2001,1094,20,1337,5
2001,1094,21,741,5
2001,1094,22,788,3
2001,1094,23,1654,5
2001,1094,24,1948,3
2001,1095,1,1894,24
2001,1095,2,416,24
2001,1095,3,742,25
2001,1095,4,163,17
2001,1095,5,801,23
2001,1095,6,991,23
2001,1095,7,1519,16
2001,1095,8,1484,27
2001,1095,9,679,32
2001,1095,10,735,27
2001,1095,11,503,27
2001,1095,12,1656,22
2001,1095,13,347,32
2001,1095,14,1441,21
2001,1095,15,759,26
2001,1095,16,1251,21
2001,1095,17,947,30
2001,1095,18,1363,29
2001,1095,19,384,24
2001,1095,20,1269,25
2001,1095,21,1176,20
2001,1095,22,982,24
2001,1095,23,651,25
2001,1095,24,1092,17
2001,1096,1,1595,5
2001,1096,2,611,5
2001,1096,3,50,3
2001,1096,4,1023,6
2001,1096,5,1129,2
2001,1096,6,1195,5
2001,1096,7,1474,3
2001,1096,8,165,4
2001,1096,9,644,5
2001,1096,10,564,5
2001,1096,11,1241,7
2001,1096,12,423,5
2001,1096,13,267,4
2001,1096,14,1010,5
2001,1096,15,429,6
2001,1096,16,323,5
2001,1096,17,937,6
2001,1096,18,873,4
2001,1096,19,781,5
2001,1096,20,243,5
2001,1096,21,297,5
2001,1096,22,1819,8
2001,1096,23,2000,2
2001,1096,24,1839,5
2001,1097,1,1556,29
2001,1097,2,720,29
2001,1097,3,993,31
2001,1097,4,1445,31
2001,1097,5,952,32
2001,1097,6,1207,18
2001,1097,7,1673,22
2001,1097,8,977,19
2001,1097,9,1543,19
2001,1097,10,328,19
2001,1097,11,964,28
2001,1097,12,1217,29
2001,1097,13,459,19
2001,1097,14,917,32
2001,1097,15,1515,23
2001,1097,16,1850,18
2001,1097,17,803,20
2001,1097,18,1405,18
2001,1097,19,471,16
2001,1097,20,306,19
2001,1097,21,615,24
2001,1097,22,378,33
2001,1097,23,909,28
2001,1097,24,156,29
2001,1098,1,1405,5
2001,1098,2,1908,4
2001,1098,3,1651,6
2001,1098,4,498,5
2001,1098,5,575,6
2001,1098,6,1248,3
2001,1098,7,1539,3
2001,1098,8,1848,5
2001,1098,9,1725,3
2001,1098,10,321,5
2001,1098,11,779,6
2001,1098,12,1744,3
2001,1098,13,713,5
2001,1098,14,1683,5
2001,1098,15,1574,4
2001,1098,16,358,2
2001,1098,17,1323,3
2001,1098,18,1830,3
2001,1098,19,1946,3
2001,1098,20,1016,5
2001,1098,21,1779,5
2001,1098,22,451,5
2001,1098,23,584,6
2001,1098,24,98,3
2001,1099,1,140,4
2001,1099,2,1926,4
2001,1099,3,1148,5
2001,1099,4,325,5
2001,1099,5,921,5
2001,1099,6,1913,5
2001,1099,7,116,4
2001,1099,8,588,6
2001,1099,9,1712,5
2001,1099,10,1772,6
2001,1099,11,1950,3
2001,1099,12,736,6
2001,1099,13,730,5
2001,1099,14,843,5
2001,1099,15,1461,4
2001,1099,16,552,4
2001,1099,17,241,3
2001,1099,18,1734,5
2001,1099,19,1678,5
2001,1099,20,549,4
2001,1099,21,333,5
2001,1099,22,1126,5
2001,1099,23,997,3
2001,1099,24,777,5
2002,1000,1,168,8
2002,1000,2,261,9
2002,1000,3,669,5
2002,1000,4,705,6
2002,1000,5,1636,7
2002,1000,6,1780,7
2002,1000,7,1845,10
2002,1000,8,1433,5
2002,1000,9,1378,5
2002,1000,10,1366,7
2002,1000,11,1820,5
2002,1000,12,1757,8
2002,1000,13,1437,8
2002,1000,14,1974,9
2002,1000,15,1888,6
2002,1000,16,1491,6
2002,1000,17,1005,8
2002,1000,18,1797,8
2002,1000,19,1006,7
2002,1000,20,1948,8
2002,1000,21,1637,7
2002,1000,22,1251,9
2002,1000,23,1845,6
2002,1000,24,1647,7
2002,1001,1,1155,30
2002,1001,2,291,52
2002,1001,3,1781,40
2002,1001,4,246,27
2002,1001,5,887,39
2002,1001,6,1548,38
2002,1001,7,882,44
2002,1001,8,1174,34
2002,1001,9,70,37
2002,1001,10,734,36
2002,1001,11,164,46
2002,1001,12,78,40
2002,1001,13,1498,49
2002,1001,14,974,35
2002,1001,15,416,36
2002,1001,16,121,48
2002,1001,17,1406,36
2002,1001,18,1738,29
2002,1001,19,978,38
2002,1001,20,767,32
2002,1001,21,556,36
2002,1001,22,1722,38
2002,1001,23,1170,36
2002,1001,24,1905,31
2002,1002,1,174,20
2002,1002,2,1605,32
2002,1002,3,983,46
2002,1002,4,875,36
2002,1002,5,392,41
2002,1002,6,1113,38
2002,1002,7,617,62
2002,1002,8,666,25
2002,1002,9,1561,25
2002,1002,10,1871,27
2002,1002,11,1420,43
2002,1002,12,846,42
2002,1002,13,955,29
2002,1002,14,287,35
2002,1002,15,1389,18
2002,1002,16,1649,22
2002,1002,17,689,47
2002,1002,18,842,27
2002,1002,19,528,43
2002,1002,20,426,33
2002,1002,21,1606,31
2002,1002,22,254,39
2002,1002,23,225,42
2002,1002,24,196,45
2002,1003,1,763,6
2002,1003,2,1710,5
2002,1003,3,1467,9
2002,1003,4,1626,7
2002,1003,5,1057,9
2002,1003,6,1862,7
2002,1003,7,685,7
2002,1003,8,1876,5
2002,1003,9,1706,5
2002,1003,10,1464,8
2002,1003,11,1756,7
2002,1003,12,1311,7
2002,1003,13,656,8
2002,1003,14,1122,7
2002,1003,15,1924,5
2002,1003,16,383,8
2002,1003,17,321,6
2002,1003,18,1823,9
2002,1003,19,187,6
2002,1003,20,1369,6
2002,1003,21,174,5
2002,1003,22,1057,8
2002,1003,23,813,7
2002,1003,24,1062,6
2002,1004,1,1834,5
2002,1004,2,1078,9
2002,1004,3,1001,7
2002,1004,4,593,6
2002,1004,5,148,5
2002,1004,6,77,5
2002,1004,7,1301,5
2002,1004,8,287,7
2002,1004,9,786,7
2002,1004,10,423,8
2002,1004,11,1341,7
2002,1004,12,742,6
2002,1004,13,57,8
2002,1004,14,987,8
2002,1004,15,680,9
2002,1004,16,614,10
2002,1004,17,1266,7
2002,1004,18,526,10
2002,1004,19,1752,7
2002,1004,20,1428,6
2002,1004,21,550,7
2002,1004,22,1984,9
2002,1004,23,1366,5
2002,1004,24,132,6
2002,1005,1,1045,5
2002,1005,2,1356,8
2002,1005,3,375,6
2002,1005,4,249,11
2002,1005,5,1473,4
2002,1005,6,1565,5
2002,1005,7,1839,7
2002,1005,8,1606,8
2002,1005,9,750,9
2002,1005,10,1813,6
2002,1005,11,1002,6
2002,1005,12,442,7
2002,1005,13,898,5
2002,1005,14,1097,7
2002,1005,15,1131,8
2002,1005,16,663,8
2002,1005,17,1481,5
2002,1005,18,1295,5
2002,1005,19,435,8
2002,1005,20,746,8
2002,1005,21,1308,8
2002,1005,22,1128,3
2002,1005,23,1088,8
2002,1005,24,792,4
2002,1006,1,1128,30
2002,1006,2,1619,39
2002,1006,3,730,25
2002,1006,4,1547,33
2002,1006,5,1103,46
2002,1006,6,937,41
2002,1006,7,1813,48
2002,1006,8,157,41
2002,1006,9,70,31
2002,1006,10,914,46
2002,1006,11,151,48
2002,1006,12,776,41
2002,1006,13,1675,39
2002,1006,14,594,21
2002,1006,15,1245,25
2002,1006,16,1250,42
2002,1006,17,1219,46
2002,1006,18,139,33
2002,1006,19,1557,31
2002,1006,20,568,29
2002,1006,21,1866,35
2002,1006,22,1420,22
2002,1006,23,1779,29
2002,1006,24,899,35
2002,1007,1,717,7
2002,1007,2,1700,7
2002,1007,3,1947,8
2002,1007,4,214,8
2002,1007,5,1612,7
2002,1007,6,1135,6
2002,1007,7,1454,6
2002,1007,8,418,10
2002,1007,9,879,9
2002,1007,10,1853,4
2002,1007,11,1036,8
2002,1007,12,436,6
2002,1007,13,486,5
2002,1007,14,1352,8
2002,1007,15,1814,9
2002,1007,16,747,8
2002,1007,17,173,9
2002,1007,18,1282,5
2002,1007,19,721,7
2002,1007,20,1679,8
2002,1007,21,619,6
2002,1007,22,697,9
2002,1007,23,1221,6
2002,1007,24,585,9
2002,1008,1,1237,8
2002,1008,2,1692,9
2002,1008,3,1278,7
2002,1008,4,563,9
2002,1008,5,1720,5
2002,1008,6,1040,6
2002,1008,7,281,4
2002,1008,8,831,7
2002,1008,9,1672,7
2002,1008,10,1420,6
2002,1008,11,1526,5
2002,1008,12,1040,7
2002,1008,13,238,5
2002,1008,14,686,8
2002,1008,15,1770,8
2002,1008,16,602,9
2002,1008,17,1994,6
2002,1008,18,215,9
2002,1008,19,1023,8
2002,1008,20,1580,8
2002,1008,21,754,9
2002,1008,22,1277,5
2002,1008,23,1067,6
2002,1008,24,598,7
2002,1009,1,638,8
2002,1009,2,344,9
2002,1009,3,814,5
2002,1009,4,1375,6
2002,1009,5,136,7
2002,1009,6,1876,8
2002,1009,7,1617,8
2002,1009,8,1651,7
2002,1009,9,1430,7
2002,1009,10,1455,6
2002,1009,11,804,9
2002,1009,12,804,8
2002,1009,13,187,6
2002,1009,14,587,7
2002,1009,15,216,5
2002,1009,16,1730,4
2002,1009,17,944,8
2002,1009,18,1631,7
2002,1009,19,1804,8
2002,1009,20,167,7
2002,1009,21,1319,7
2002,1009,22,1131,7
2002,1009,23,814,6
2002,1009,24,1013,8
2002,1010,1,486,7
2002,1010,2,1433,8
2002,1010,3,1634,7
2002,1010,4,411,6
2002,1010,5,809,10
2002,1010,6,438,5
2002,1010,7,240,6
2002,1010,8,1662,7
2002,1010,9,1819,5
2002,1010,10,1752,8
2002,1010,11,1348,6
2002,1010,12,1522,8
2002,1010,13,665,8
2002,1010,14,340,6
2002,1010,15,1383,6
2002,1010,16,1663,7
2002,1010,17,1038,5
2002,1010,18,1606,3
2002,1010,19,1871,9
2002,1010,20,312,3
2002,1010,21,1975,9
2002,1010,22,57,6
2002,1010,23,1290,5
2002,1010,24,622,8
2002,1011,1,1135,8
2002,1011,2,1586,6
2002,1011,3,626,8
2002,1011,4,482,6
2002,1011,5,1301,9
2002,1011,6,687,9
2002,1011,7,420,5
2002,1011,8,865,5
2002,1011,9,275,6
2002,1011,10,1945,5
2002,1011,11,568,6
2002,1011,12,1695,8
2002,1011,13,288,6
2002,1011,14,1475,10
2002,1011,15,1272,7
2002,1011,16,154,7
2002,1011,17,350,7
2002,1011,18,1882,7
2002,1011,19,1015,4
2002,1011,20,1173,8
2002,1011,21,660,7
2002,1011,22,1368,8
2002,1011,23,75,4
2002,1011,24,1249,7
2002,1012,1,1785,47
2002,1012,2,636,37
2002,1012,3,1538,29
2002,1012,4,1688,34
2002,1012,5,119,24
2002,1012,6,1902,40
2002,1012,7,1261,42
2002,1012,8,405,26
2002,1012,9,1601,41
2002,1012,10,414,43
2002,1012,11,1725,23
2002,1012,12,236,41
2002,1012,13,1244,39
2002,1012,14,1531,52
2002,1012,15,582,48
2002,1012,16,1927,42
2002,1012,17,418,43
2002,1012,18,1501,32
2002,1012,19,90,21
2002,1012,20,1216,36
2002,1012,21,438,42
2002,1012,22,928,41
2002,1012,23,483,40
2002,1012,24,712,39
2002,1013,1,1963,7
2002,1013,2,1666,6
2002,1013,3,1474,6
2002,1013,4,1051,8
2002,1013,5,94,6
2002,1013,6,291,6
2002,1013,7,1362,8
2002,1013,8,191,7
2002,1013,9,1020,7
2002,1013,10,484,7
2002,1013,11,1985,7
2002,1013,12,1152,8
2002,1013,13,659,5
2002,1013,14,1642,5
2002,1013,15,1134,6
2002,1013,16,1811,10
2002,1013,17,1940,5
2002,1013,18,1209,6
2002,1013,19,1934,8
2002,1013,20,1930,5
2002,1013,21,944,5
2002,1013,22,1169,8
2002,1013,23,371,8
2002,1013,24,362,8
2002,1014,1,255,6
2002,1014,2,103,7
2002,1014,3,863,7
2002,1014,4,550,9
2002,1014,5,832,8
2002,1014,6,1650,8
2002,1014,7,671,6
2002,1014,8,1514,6
2002,1014,9,1927,7
2002,1014,10,364,6
2002,1014,11,1402,5
2002,1014,12,1599,8
2002,1014,13,58,5
2002,1014,14,1447,8
2002,1014,15,872,7
2002,1014,16,1560,4
2002,1014,17,420,11
2002,1014,18,1444,8
2002,1014,19,1138,9
2002,1014,20,1179,5
2002,1014,21,261,5
2002,1014,22,1634,6
2002,1014,23,894,8
2002,1014,24,1050,6
2002,1015,1,868,6
2002,1015,2,1992,6
2002,1015,3,1828,7
2002,1015,4,871,7
2002,1015,5,513,6
2002,1015,6,567,8
2002,1015,7,1890,6
2002,1015,8,1245,8
2002,1015,9,1317,8
2002,1015,10,1880,9
2002,1015,11,793,8
2002,1015,12,664,9
2002,1015,13,1896,6
2002,1015,14,1756,8
2002,1015,15,1932,8
2002,1015,16,1783,7
2002,1015,17,1328,8
2002,1015,18,1029,9
2002,1015,19,1321,9
2002,1015,20,1908,4
2002,1015,21,841,6
2002,1015,22,1114,9
2002,1015,23,1589,7
2002,1015,24,598,7
2002,1016,1,996,37
2002,1016,2,74,40
2002,1016,3,666,44
2002,1016,4,719,38
2002,1016,5,53,53
2002,1016,6,1438,20
2002,1016,7,1701,51
2002,1016,8,281,41
2002,1016,9,1017,22
2002,1016,10,499,32
2002,1016,11,1541,35
2002,1016,12,703,43
2002,1016,13,1771,42
2002,1016,14,1962,40
2002,1016,15,940,38
2002,1016,16,1680,37
2002,1016,17,743,41
2002,1016,18,889,33
2002,1016,19,857,36
2002,1016,20,1406,41
2002,1016,21,70,43
2002,1016,22,549,35
2002,1016,23,134,41
2002,1016,24,1716,46
2002,1017,1,1853,6
2002,1017,2,1634,8
2002,1017,3,1966,7
2002,1017,4,355,5
2002,1017,5,395,7
2002,1017,6,1216,8
2002,1017,7,1523,8
2002,1017,8,1462,5
2002,1017,9,603,9
2002,1017,10,1128,4
2002,1017,11,716,11
2002,1017,12,1461,9
2002,1017,13,924,7
2002,1017,14,1957,6
2002,1017,15,1477,9
2002,1017,16,536,4
2002,1017,17,851,6
2002,1017,18,1668,8
2002,1017,19,1798,8
2002,1017,20,818,6
2002,1017,21,1444,8
2002,1017,22,1049,9
2002,1017,23,159,3
2002,1017,24,1304,7
2002,1018,1,218,7
2002,1018,2,885,7
2002,1018,3,290,10
2002,1018,4,361,6
2002,1018,5,1419,8
2002,1018,6,1731,5
2002,1018,7,1801,10
2002,1018,8,493,7
2002,1018,9,1498,6
2002,1018,10,155,8
2002,1018,11,1539,6
2002,1018,12,296,5
2002,1018,13,120,4
2002,1018,14,1607,9
2002,1018,15,704,6
2002,1018,16,858,8
2002,1018,17,1035,8
2002,1018,18,1563,3
2002,1018,19,700,7
2002,1018,20,1755,8
2002,1018,21,93,6
2002,1018,22,468,6
2002,1018,23,305,10
2002,1018,24,776,6
2002,1019,1,1334,37
2002,1019,2,870,47
2002,1019,3,1655,55
2002,1019,4,559,27
2002,1019,5,1947,34
2002,1019,6,59,31
2002,1019,7,1042,31
2002,1019,8,1329,27
2002,1019,9,456,28
2002,1019,10,944,36
2002,1019,11,1196,36
2002,1019,12,1371,31
2002,1019,13,1727,19
2002,1019,14,1244,25
2002,1019,15,1573,42
2002,1019,16,268,45
2002,1019,17,875,45
2002,1019,18,254,34
2002,1019,19,928,40
2002,1019,20,1049,39
2002,1019,21,264,44
2002,1019,22,1345,24
2002,1019,23,859,36
2002,1019,24,424,40
2002,1020,1,1080,44
2002,1020,2,1650,40
2002,1020,3,803,42
2002,1020,4,1104,33
2002,1020,5,1504,34
2002,1020,6,307,31
2002,1020,7,1202,48
2002,1020,8,301,30
2002,1020,9,1014,30
2002,1020,10,747,34
2002,1020,11,328,32
2002,1020,12,645,47
2002,1020,13,659,32
2002,1020,14,1447,40
2002,1020,15,646,41
2002,1020,16,177,42
2002,1020,17,589,38
2002,1020,18,628,43
2002,1020,19,1377,39
2002,1020,20,524,44
2002,1020,21,965,34
2002,1020,22,1359,28
2002,1020,23,858,45
2002,1020,24,1586,28
2002,1021,1,781,7
2002,1021,2,1705,7
2002,1021,3,1520,7
2002,1021,4,794,9
2002,1021,5,1721,8
2002,1021,6,361,6
2002,1021,7,563,7
2002,1021,8,559,8
2002,1021,9,124,10
2002,1021,10,849,12
2002,1021,11,299,8
2002,1021,12,1008,8
2002,1021,13,1296,7
2002,1021,14,1904,6
2002,1021,15,1752,8
2002,1021,16,833,6
2002,1021,17,1115,9
2002,1021,18,1319,7
2002,1021,19,648,7
2002,1021,20,1454,8
2002,1021,21,1846,7
2002,1021,22,1792,7
2002,1021,23,1537,9
2002,1021,24,1876,4
2002,1022,1,1545,8
2002,1022,2,1964,10
2002,1022,3,309,6
2002,1022,4,1475,5
2002,1022,5,181,9
2002,1022,6,605,8
2002,1022,7,1019,8
2002,1022,8,161,7
2002,1022,9,1149,7
2002,1022,10,1592,8
2002,1022,11,1236,7
2002,1022,12,1816,7
2002,1022,13,1388,7
2002,1022,14,1941,7
2002,1022,15,1618,6
2002,1022,16,152,5
2002,1022,17,1203,6
2002,1022,18,1122,6
2002,1022,19,1999,5
2002,1022,20,1200,8
2002,1022,21,1021,6
2002,1022,22,1171,6
2002,1022,23,1197,7
2002,1022,24,1374,6
2002,1023,1,1772,12
2002,1023,2,562,8
2002,1023,3,1167,8
2002,1023,4,279,7
2002,1023,5,937,5
2002,1023,6,1315,6
2002,1023,7,824,6
2002,1023,8,975,9
2002,1023,9,962,6
2002,1023,10,804,7
2002,1023,11,1827,4
2002,1023,12,632,7
2002,1023,13,1287,8
2002,1023,14,1448,5
2002,1023,15,1495,5
2002,1023,16,1254,5
2002,1023,17,1895,8
2002,1023,18,371,7
2002,1023,19,1683,8
2002,1023,20,966,5
2002,1023,21,1849,7
2002,1023,22,937,6
2002,1023,23,1329,8
2002,1023,24,149,6
2002,1024,1,1221,42
2002,1024,2,412,43
2002,1024,3,344,37
2002,1024,4,1042,37
2002,1024,5,1797,31
2002,1024,6,1201,45
2002,1024,7,784,34
2002,1024,8,420,41
2002,1024,9,1576,43
2002,1024,10,1190,32
2002,1024,11,1975,41
2002,1024,12,1459,36
2002,1024,13,1405,39
2002,1024,14,563,33
2002,1024,15,1866,29
2002,1024,16,1458,48
2002,1024,17,1167,38
2002,1024,18,62,28
2002,1024,19,1002,39
2002,1024,20,1835,38
2002,1024,21,373,44
2002,1024,22,1053,40
2002,1024,23,315,48
2002,1024,24,1854,33
2002,1025,1,1028,42
2002,1025,2,329,49
2002,1025,3,666,27
2002,1025,4,1875,36
2002,1025,5,66,27
2002,1025,6,1824,39
2002,1025,7,932,30
2002,1025,8,140,45
2002,1025,9,399,22
2002,1025,10,1389,42
2002,1025,11,881,27
2002,1025,12,717,31
2002,1025,13,729,41
2002,1025,14,1666,31
2002,1025,15,135,33
2002,1025,16,557,44
2002,1025,17,948,36
2002,1025,18,706,34
2002,1025,19,1109,24
2002,1025,20,144,42
2002,1025,21,1603,34
2002,1025,22,486,30
2002,1025,23,1724,47
2002,1025,24,561,32
2002,1026,1,700,8
2002,1026,2,224,8
2002,1026,3,1238,8
2002,1026,4,1691,7
2002,1026,5,1453,7
2002,1026,6,450,10
2002,1026,7,385,7
2002,1026,8,789,4
2002,1026,9,984,4
2002,1026,10,1204,6
2002,1026,11,999,6
2002,1026,12,1473,8
2002,1026,13,1866,5
2002,1026,14,1226,6
2002,1026,15,1608,4
2002,1026,16,1444,6
2002,1026,17,244,7
2002,1026,18,327,10
2002,1026,19,1461,6
2002,1026,20,1042,7
2002,1026,21,1179,8
2002,1026,22,1429,7
2002,1026,23,382,6
2002,1026,24,100,8
2002,1027,1,445,8
2002,1027,2,369,8
2002,1027,3,1582,9
2002,1027,4,855,5
2002,1027,5,1985,5
2002,1027,6,1467,8
2002,1027,7,872,7
2002,1027,8,1550,6
2002,1027,9,1850,9
2002,1027,10,1712,7
2002,1027,11,1178,8
2002,1027,12,60,11
2002,1027,13,1314,5
2002,1027,14,1115,8
2002,1027,15,1339,9
2002,1027,16,1680,8
2002,1027,17,1997,5
2002,1027,18,209,8
2002,1027,19,1903,9
2002,1027,20,899,9
2002,1027,21,967,7
2002,1027,22,1115,5
2002,1027,23,1987,6
2002,1027,24,1328,7
2002,1028,1,1263,30
2002,1028,2,1855,35
2002,1028,3,647,39
2002,1028,4,1741,36
2002,1028,5,1015,29
2002,1028,6,343,37
2002,1028,7,538,45
2002,1028,8,293,38
2002,1028,9,1177,36
2002,1028,10,233,37
2002,1028,11,470,37
2002,1028,12,847,28
2002,1028,13,1965,34
2002,1028,14,1326,24
2002,1028,15,1625,31
2002,1028,16,929,36
2002,1028,17,639,26
2002,1028,18,193,37
2002,1028,19,1304,38
2002,1028,20,209,33
2002,1028,21,1351,38
2002,1028,22,1374,42
2002,1028,23,1212,51
2002,1028,24,1836,38
2002,1029,1,998,32
2002,1029,2,694,57
2002,1029,3,859,33
2002,1029,4,185,37
2002,1029,5,1136,41
2002,1029,6,1207,40
2002,1029,7,696,35
2002,1029,8,1082,35
2002,1029,9,1815,45
2002,1029,10,239,40
2002,1029,11,1548,42
2002,1029,12,1560,34
2002,1029,13,273,25
2002,1029,14,1707,57
2002,1029,15,107,38
2002,1029,16,430,33
2002,1029,17,1080,38
2002,1029,18,1871,27
2002,1029,19,1385,27
2002,1029,20,924,41
2002,1029,21,1271,31
2002,1029,22,1654,25
2002,1029,23,882,43
2002,1029,24,984,42
2002,1030,1,586,40
2002,1030,2,1430,40
2002,1030,3,617,50
2002,1030,4,1707,37
2002,1030,5,1884,39
2002,1030,6,621,39
2002,1030,7,635,31
2002,1030,8,1563,33
2002,1030,9,124,51
2002,1030,10,1520,38
2002,1030,11,1500,39
2002,1030,12,1033,32
2002,1030,13,1045,24
2002,1030,14,1650,42
2002,1030,15,151,37
2002,1030,16,171,32
2002,1030,17,282,41
2002,1030,18,967,43
2002,1030,19,1114,37
2002,1030,20,368,31
2002,1030,21,1830,38
2002,1030,22,166,36
2002,1030,23,370,36
2002,1030,24,1311,30
2002,1031,1,1625,5
2002,1031,2,326,7
2002,1031,3,1581,7
2002,1031,4,1321,8
2002,1031,5,476,6
2002,1031,6,422,6
2002,1031,7,1781,8
2002,1031,8,209,9
2002,1031,9,1166,2
2002,1031,10,235,7
2002,1031,11,970,8
2002,1031,12,1195,8
2002,1031,13,197,9
2002,1031,14,801,6
2002,1031,15,444,5
2002,1031,16,416,10
2002,1031,17,625,9
2002,1031,18,348,6
2002,1031,19,231,8
2002,1031,20,154,5
2002,1031,21,782,7
2002,1031,22,927,8
2002,1031,23,1880,6
2002,1031,24,414,5
2002,1032,1,422,46
2002,1032,2,589,37
2002,1032,3,1108,45
2002,1032,4,1445,45
2002,1032,5,1605,22
2002,1032,6,1759,44
2002,1032,7,1832,47
2002,1032,8,1764,22
2002,1032,9,649,32
2002,1032,10,326,31
2002,1032,11,1421,48
2002,1032,12,997,30
